date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:28:47	1066824/1066824	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2003%20Jun%202024%2010:27:22%20GMT	https://hx-advisorindex.com/js/app4752.js?id=0ad860b59c63ca68966c	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/js/app47524752.js	(from https://hx-advisorindex.com/)
13:28:49	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:28:48%20GMT	https://hx-advisorindex.com/wsmcdn.audioeye.com/aem.js	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/wsmcdn.audioeye.com/aem.1a.delayed	(from https://hx-advisorindex.com/)
13:28:53	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:28:53%20GMT	https://hx-advisorindex.com/images/common/find-a-cpa.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/common/find-a-cpa.jpg	(from https://hx-advisorindex.com/css/app8d90.css?id=fb5c9f7cea599925fdab)
13:28:56	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:28:56%20GMT	https://hx-advisorindex.com/images/layout/home/cpadirectory-devices.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/layout/home/cpadirectory-devices.jpg	(from https://hx-advisorindex.com/css/app8d90.css?id=fb5c9f7cea599925fdab)
13:28:56	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:28:56%20GMT	https://hx-advisorindex.com/images/layout/for-accountants/app-phone.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/layout/for-accountants/app-phone.jpg	(from https://hx-advisorindex.com/css/app8d90.css?id=fb5c9f7cea599925fdab)
13:28:56	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:28:57%20GMT	https://hx-advisorindex.com/images/layout/home/home-header.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/layout/home/home-header.jpg	(from https://hx-advisorindex.com/css/app8d90.css?id=fb5c9f7cea599925fdab)
13:28:57	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:28:57%20GMT	https://hx-advisorindex.com/images/layout/for-accountants/for-accountants-hero.html	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/layout/for-accountants/for-accountants-hero.html	(from https://hx-advisorindex.com/css/app8d90.css?id=fb5c9f7cea599925fdab)
13:28:57	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:28:57%20GMT	https://hx-advisorindex.com/images/layout/upgrade-listing/upgrade-hero.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/layout/upgrade-listing/upgrade-hero.jpg	(from https://hx-advisorindex.com/css/app8d90.css?id=fb5c9f7cea599925fdab)
13:28:58	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:28:58%20GMT	https://hx-advisorindex.com/images/layout/advertise/advertise-hero.html	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/layout/advertise/advertise-hero.html	(from https://hx-advisorindex.com/css/app8d90.css?id=fb5c9f7cea599925fdab)
13:28:58	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:28:58%20GMT	https://hx-advisorindex.com/images/layout/osh/osh-hero.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/layout/osh/osh-hero.jpg	(from https://hx-advisorindex.com/css/app8d90.css?id=fb5c9f7cea599925fdab)
13:28:59	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:28:59%20GMT	https://hx-advisorindex.com/images/layout/verification/verification-hero.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/layout/verification/verification-hero.jpg	(from https://hx-advisorindex.com/css/app8d90.css?id=fb5c9f7cea599925fdab)
13:28:59	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:28:59%20GMT	https://hx-advisorindex.com/images/layout/find-an-advisor/find-an-advisor-hero.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/layout/find-an-advisor/find-an-advisor-hero.jpg	(from https://hx-advisorindex.com/css/app8d90.css?id=fb5c9f7cea599925fdab)
13:29:00	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:00%20GMT	https://hx-advisorindex.com/images/layout/resources/resources-hero.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/layout/resources/resources-hero.jpg	(from https://hx-advisorindex.com/css/app8d90.css?id=fb5c9f7cea599925fdab)
13:29:00	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:00%20GMT	https://hx-advisorindex.com/images/layout/contact/contact-hero.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/layout/contact/contact-hero.jpg	(from https://hx-advisorindex.com/css/app8d90.css?id=fb5c9f7cea599925fdab)
13:29:01	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:01%20GMT	https://hx-advisorindex.com/advisorregistry.nyc3.digitaloceanspaces.com/app/images/common/financial-advice.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/advisorregistry.nyc3.digitaloceanspaces.com/app/images/common/financial-advice.jpg	(from https://hx-advisorindex.com/css/app8d90.css?id=fb5c9f7cea599925fdab)
13:29:01	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:01%20GMT	https://hx-advisorindex.com/images/layout/for-accountants/using-search.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/layout/for-accountants/using-search.jpg	(from https://hx-advisorindex.com/css/app8d90.css?id=fb5c9f7cea599925fdab)
13:29:02	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:02%20GMT	https://hx-advisorindex.com/images/layout/for-accountants/accountant.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/layout/for-accountants/accountant.jpg	(from https://hx-advisorindex.com/css/app8d90.css?id=fb5c9f7cea599925fdab)
13:29:02	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:02%20GMT	https://hx-advisorindex.com/images/layout/osh/infrastructure.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/layout/osh/infrastructure.jpg	(from https://hx-advisorindex.com/css/app8d90.css?id=fb5c9f7cea599925fdab)
13:29:02	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:03%20GMT	https://hx-advisorindex.com/images/layout/certificates/certificate.png	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/layout/certificates/certificate.png	(from https://hx-advisorindex.com/css/app8d90.css?id=fb5c9f7cea599925fdab)
13:29:04	1541/1541	---M--	200	added ('OK')	image/png	etag:%2263e579a3-605%22	https://advisor-registry.org/images/branding/favicon/apple-touch-icon.png	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/branding/favicon/apple-touch-icon.png	(from https://hx-advisorindex.com/advisor-certificates.html)
13:29:04	1162/1162	---M--	200	added ('OK')	image/png	etag:%2263e579a3-48a%22	https://advisor-registry.org/images/branding/favicon/favicon-32x32.png	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/branding/favicon/favicon-32x32.png	(from https://hx-advisorindex.com/advisor-certificates.html)
13:29:04	894/894	---M--	200	added ('OK')	image/png	etag:%2263e579a3-37e%22	https://advisor-registry.org/images/branding/favicon/favicon-16x16.png	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/branding/favicon/favicon-16x16.png	(from https://hx-advisorindex.com/advisor-certificates.html)
13:29:05	44909/44909	---M--	200	added ('OK')	image/png	etag:%22640b95da-af6d%22	https://advisor-registry.org/images/branding/advisor_registry_default_og.png	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/branding/advisor_registry_default_og.png	(from https://hx-advisorindex.com/advisor-certificates.html)
13:29:07	196475/196475	---MCZ	200	added ('OK')	text/css	etag:W/%2266e44bf8-2ff7b%22	https://advisor-registry.org/css/app.css?id=fb5c9f7cea599925fdab	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/css/app8d90.css	(from https://hx-advisorindex.com/advisor-certificates.html)
13:29:07	13217/13217	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2001%20Oct%202024%2020:29:07%20GMT	https://kit.fontawesome.com/0109c2cbe4.js	C:/Users/Interra/Documents/Omann_Advisor/kit.fontawesome.com/0109c2cbe4.js	(from https://hx-advisorindex.com/advisor-certificates.html)
13:29:08	186232/186232	---M--	200	added ('OK')	text/javascript	etag:15808198497514464068	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	C:/Users/Interra/Documents/Omann_Advisor/pagead2.googlesyndication.com/pagead/js/f.txt	(from https://hx-advisorindex.com/advisor-certificates.html)
13:29:08	4615/4615	---M--	200	added ('OK')	image/gif	etag:%22640b95da-1207%22	https://advisor-registry.org/images/branding/FSP_AR_logo.gif	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/branding/FSP_AR_logo.gif	(from https://hx-advisorindex.com/advisor-certificates.html)
13:29:09	73400/73400	---M--	200	added ('OK')	image/png	etag:%22630cbc1a-11eb8%22	https://advisor-registry.org/images/layout/certificates/certificate-ria.png	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/layout/certificates/certificate-ria.png	(from https://hx-advisorindex.com/advisor-certificates.html)
13:29:10	73950/73950	---M--	200	added ('OK')	image/png	etag:%22630cbc1a-120de%22	https://advisor-registry.org/images/layout/certificates/certificate-rr.png	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/layout/certificates/certificate-rr.png	(from https://hx-advisorindex.com/advisor-certificates.html)
13:29:10	70404/70404	---M--	200	added ('OK')	image/png	etag:%22630cbc1a-11304%22	https://advisor-registry.org/images/layout/certificates/certificate-eagle.png	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/layout/certificates/certificate-eagle.png	(from https://hx-advisorindex.com/advisor-certificates.html)
13:29:10	370150/370150	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266e44bf8-5a5e6%22	https://advisor-registry.org/js/app.js?id=0ad860b59c63ca68966c	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/js/app4752.js	(from https://hx-advisorindex.com/advisor-certificates.html)
13:29:11	1063/1063	---MCZ	200	added ('OK')	application/javascript	etag:%22a20daa3744a4ed4c5a802bed88fdb47f%22	https://wsmcdn.audioeye.com/aem.js	C:/Users/Interra/Documents/Omann_Advisor/wsmcdn.audioeye.com/aem.js	(from https://hx-advisorindex.com/advisor-certificates.html)
13:29:13	13734/13734	---M--	200	added ('OK')	image/jpeg	etag:%221b624d89afc2e811a6034c562cf9a216%22	https://cpadirectory.nyc3.cdn.digitaloceanspaces.com/public/admin_uploads/company/3/logo-image/3_1603980208.jpg	C:/Users/Interra/Documents/Omann_Advisor/cpadirectory.nyc3.cdn.digitaloceanspaces.com/public/admin_uploads/company/3/logo-image/3_1603980208.jpg	(from https://hx-advisorindex.com/partners.html)
13:29:15	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:15%20GMT	https://hx-advisorindex.com/images/branding/favicon/apple-touch-icon.png	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/branding/favicon/apple-touch-icon.3a.delayed	(from https://hx-advisorindex.com/contact.html)
13:29:15	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:15%20GMT	https://hx-advisorindex.com/images/branding/favicon/favicon-32x32.png	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/branding/favicon/favicon-32x32.png	(from https://hx-advisorindex.com/contact.html)
13:29:15	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:16%20GMT	https://hx-advisorindex.com/images/branding/favicon/favicon-16x16.png	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/images/branding/favicon/favicon-16x16.png	(from https://hx-advisorindex.com/contact.html)
13:29:16	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:16%20GMT	https://hx-advisorindex.com/cdn.polyfill.io/v2/polyfill.min.js	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/cdn.polyfill.io/v2/polyfill.min.js	(from https://hx-advisorindex.com/contact.html)
13:29:16	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:16%20GMT	https://hx-advisorindex.com/kit.fontawesome.com/0109c2cbe4.js	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/kit.fontawesome.com/0109c2cbe4.js	(from https://hx-advisorindex.com/contact.html)
13:29:17	31960/31960	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2020:29:17%20GMT	https://hx-advisorindex.com/index.php	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/index-2.html	(from https://hx-advisorindex.com/contact.html)
13:29:18	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:19%20GMT	https://hx-advisorindex.com/www.google.com/recaptcha/apifef7.js?hl=en	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/www.google.com/recaptcha/apifef7.40fef7.delayed	(from https://hx-advisorindex.com/contact.html)
13:29:19	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:19%20GMT	https://hx-advisorindex.com/houston-texas.html?page=2	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/houston-texas4658.html	(from https://hx-advisorindex.com/)
13:29:20	196475/196475	---MCZ	200	added ('OK')	text/css	etag:W/%2266e44bf8-2ff7b%22	https://advisor-registry.org/css/app.css	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/css/app.css	(from https://hx-advisorindex.com/financial-advisors/profile.php?advisor=2)
13:29:21	870/870	---MC-	200	added ('OK')	text/javascript	date:Tue,%2001%20Oct%202024%2020:29:21%20GMT	https://www.google.com/recaptcha/api.js?hl=en	C:/Users/Interra/Documents/Omann_Advisor/www.google.com/recaptcha/apifef7.js	(from https://hx-advisorindex.com/financial-advisors/profile.php?advisor=2)
13:29:25	43688/43688	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202024%2020:29:21%20GMT	https://hx-advisorindex.com/financial-advisors/profile.php?advisor=3	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/financial-advisors/profilecac6.php	(from https://hx-advisorindex.com/)
13:29:26	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:26%20GMT	https://hx-advisorindex.com/advisorregistry.nyc3.cdn.digitaloceanspaces.com/public/user_uploads/articles/102/102_1706201299.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/advisorregistry.nyc3.cdn.digitaloceanspaces.com/public/user_uploads/articles/102/102_1706201299.44.delayed	(from https://hx-advisorindex.com/articles/social-security-cost-of-living-adjustments.html)
13:29:26	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:26%20GMT	https://hx-advisorindex.com/articles/102.html	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/articles/102.html	(from https://hx-advisorindex.com/articles/social-security-cost-of-living-adjustments.html)
13:29:27	18426/18426	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2006:52:26%20GMT	https://hx-advisorindex.com/articles/img/102.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/articles/img/102.jpg	(from https://hx-advisorindex.com/articles/social-security-cost-of-living-adjustments.html)
13:29:32	133769/133769	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2007:08:46%20GMT	https://hx-advisorindex.com/articles/img/factsfeelingspodcast.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/articles/img/factsfeelingspodcast.jpg	(from https://hx-advisorindex.com/articles/social-security-cost-of-living-adjustments.html)
13:29:40	82559/82559	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2007:08:49%20GMT	https://hx-advisorindex.com/articles/img/frameworkpodcast.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/articles/img/frameworkpodcast.jpg	(from https://hx-advisorindex.com/articles/social-security-cost-of-living-adjustments.html)
13:29:48	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:48%20GMT	https://hx-advisorindex.com/platform-api.sharethis.com/js/sharethis.js	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/platform-api.sharethis.com/js/sharethis.49.delayed	(from https://hx-advisorindex.com/articles/social-security-cost-of-living-adjustments.html)
13:29:48	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:48%20GMT	https://hx-advisorindex.com/advisorregistry.nyc3.cdn.digitaloceanspaces.com/public/user_uploads/articles/101/101_1706199615.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/advisorregistry.nyc3.cdn.digitaloceanspaces.com/public/user_uploads/articles/101/101_1706199615.jpg	(from https://hx-advisorindex.com/articles/the-retirement-savings-contribution-credit-and-the-savers-match.html)
13:29:48	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:29:49%20GMT	https://hx-advisorindex.com/articles/101.html	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/articles/101.html	(from https://hx-advisorindex.com/articles/the-retirement-savings-contribution-credit-and-the-savers-match.html)
13:29:50	61439/61439	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2006:52:26%20GMT	https://hx-advisorindex.com/articles/img/retirement.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/articles/img/retirement.jpg	(from https://hx-advisorindex.com/articles/the-retirement-savings-contribution-credit-and-the-savers-match.html)
13:30:32	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:30:27%20GMT	https://hx-advisorindex.com/articles/100.html	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/articles/100.4e.delayed	(from https://hx-advisorindex.com/articles/529-plans-learn-the-tax-and-financial-planning-benefits-of-college-savings.html)
13:30:36	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:30:37%20GMT	https://hx-advisorindex.com/advisorregistry.nyc3.cdn.digitaloceanspaces.com/public/admin_uploads/company/47/logo-image/47_1674772291.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/advisorregistry.nyc3.cdn.digitaloceanspaces.com/public/admin_uploads/company/47/logo-image/47_1674772291.4f.delayed	(from https://hx-advisorindex.com/articles/529-plans-learn-the-tax-and-financial-planning-benefits-of-college-savings.html)
